id,age,gender,device_type,ad_position,browsing_history,time_of_day,click
1395,52.0,Female,Desktop,Side,Entertainment,Evening,0
8647,39.5,Female,Desktop,Top,Shopping,Morning,1
8127,39.5,Male,Tablet,Bottom,Entertainment,Night,1
3429,59.0,Female,Desktop,Side,Entertainment,Morning,1
3508,39.5,Female,Tablet,Bottom,Entertainment,Night,0
8222,27.0,Female,Desktop,Side,News,Afternoon,1
5085,39.5,Female,Desktop,Top,News,Night,1
7110,44.0,Non-Binary,Desktop,Bottom,Social Media,Morning,0
5647,46.0,Female,Tablet,Side,Entertainment,Morning,1
7138,26.0,Male,Tablet,Bottom,Entertainment,Morning,1
7138,26.0,Male,Desktop,Top,Social Media,Night,1
6248,48.0,Female,Mobile,Bottom,Entertainment,Evening,1
5766,39.5,Male,Desktop,Side,Social Media,Evening,1
7629,52.0,Female,Mobile,Bottom,Education,Morning,0
4181,59.0,Female,Tablet,Bottom,Entertainment,Morning,0
8018,39.5,Female,Desktop,Side,Entertainment,Night,1
5740,39.5,Female,Mobile,Side,Shopping,Morning,0
2815,39.5,Female,Desktop,Top,News,Morning,0
1704,39.5,Female,Tablet,Bottom,Shopping,Evening,1
5066,46.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
3714,39.5,Female,Desktop,Side,Entertainment,Afternoon,0
3854,56.0,Female,Tablet,Bottom,Social Media,Afternoon,1
3467,37.0,Female,Tablet,Bottom,Entertainment,Morning,0
5804,27.0,Female,Desktop,Top,News,Night,0
6630,47.0,Female,Desktop,Bottom,Entertainment,Morning,0
7674,43.0,Female,Tablet,Bottom,News,Afternoon,1
6629,64.0,Male,Tablet,Side,Entertainment,Morning,0
1704,39.5,Female,Tablet,Bottom,Shopping,Evening,1
5569,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,1
9044,29.0,Female,Desktop,Bottom,Entertainment,Morning,0
2289,39.5,Female,Desktop,Bottom,Shopping,Morning,1
8932,27.0,Female,Tablet,Side,Education,Morning,0
5514,31.0,Female,Desktop,Bottom,Entertainment,Night,1
2555,39.5,Non-Binary,Tablet,Bottom,News,Evening,1
4763,48.0,Female,Mobile,Bottom,Education,Night,0
2400,39.0,Non-Binary,Tablet,Top,News,Evening,0
487,39.5,Female,Mobile,Side,Entertainment,Afternoon,1
5596,43.0,Female,Tablet,Bottom,Social Media,Afternoon,1
2581,39.5,Female,Mobile,Bottom,Entertainment,Evening,1
9431,39.5,Female,Desktop,Top,Entertainment,Afternoon,1
4091,39.5,Female,Tablet,Top,News,Afternoon,0
6980,62.0,Female,Desktop,Bottom,Social Media,Morning,1
9990,39.5,Male,Desktop,Side,Entertainment,Night,1
7450,39.5,Female,Desktop,Side,News,Night,1
2336,39.5,Female,Tablet,Side,Entertainment,Morning,1
9290,61.0,Female,Desktop,Bottom,Entertainment,Morning,1
8874,54.0,Female,Mobile,Bottom,Education,Night,0
9660,39.5,Male,Desktop,Top,Social Media,Night,1
8883,39.5,Female,Mobile,Bottom,Education,Evening,1
8413,39.5,Male,Desktop,Side,Entertainment,Morning,0
8127,39.5,Male,Desktop,Bottom,Entertainment,Night,1
3060,39.5,Female,Tablet,Bottom,News,Morning,1
2602,61.0,Female,Desktop,Side,Entertainment,Afternoon,1
1549,56.0,Female,Desktop,Top,Entertainment,Afternoon,1
1205,48.0,Male,Desktop,Bottom,Shopping,Night,0
1041,37.0,Female,Mobile,Side,Entertainment,Morning,1
7542,42.0,Non-Binary,Tablet,Bottom,Social Media,Evening,0
1975,30.0,Female,Mobile,Top,Social Media,Morning,1
8131,35.0,Female,Desktop,Bottom,Entertainment,Morning,0
6764,39.5,Female,Mobile,Side,Education,Night,0
5405,29.0,Female,Tablet,Side,Education,Night,0
7065,57.0,Female,Desktop,Side,Entertainment,Morning,1
400,52.0,Non-Binary,Tablet,Side,Entertainment,Evening,1
1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
9892,51.0,Female,Desktop,Side,Entertainment,Evening,1
6254,58.0,Male,Desktop,Bottom,Education,Morning,0
393,40.0,Female,Desktop,Bottom,Entertainment,Morning,1
750,39.5,Female,Mobile,Bottom,Social Media,Night,0
8964,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,0
2637,20.0,Non-Binary,Mobile,Top,Education,Night,0
9227,39.5,Non-Binary,Mobile,Side,Entertainment,Morning,1
3393,39.5,Male,Tablet,Bottom,Entertainment,Morning,1
2804,39.5,Female,Tablet,Bottom,Entertainment,Evening,1
157,39.5,Male,Mobile,Top,Entertainment,Night,0
7,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
6133,39.5,Female,Mobile,Top,Entertainment,Night,0
2309,22.0,Male,Tablet,Bottom,Entertainment,Night,1
6198,47.0,Female,Mobile,Bottom,Social Media,Night,0
2431,54.0,Female,Desktop,Top,Entertainment,Night,1
7425,53.0,Female,Desktop,Bottom,Entertainment,Night,0
4108,36.0,Female,Tablet,Top,Entertainment,Morning,1
9516,28.0,Female,Desktop,Top,Entertainment,Morning,1
6705,39.5,Female,Desktop,Bottom,News,Morning,0
6365,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
6986,39.5,Female,Mobile,Side,Entertainment,Night,0
5338,51.0,Female,Desktop,Top,Entertainment,Morning,1
250,39.5,Female,Mobile,Bottom,News,Morning,1
6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
4047,39.5,Male,Tablet,Top,Entertainment,Afternoon,0
606,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
6462,36.0,Female,Tablet,Side,Education,Evening,1
5447,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
3507,60.0,Female,Tablet,Bottom,Social Media,Night,0
5418,34.0,Male,Mobile,Top,Entertainment,Morning,1
8459,38.0,Female,Tablet,Bottom,Entertainment,Morning,1
6287,39.5,Female,Tablet,Bottom,Entertainment,Morning,1
6202,39.5,Female,Tablet,Bottom,Shopping,Night,1
6708,39.5,Female,Desktop,Top,Entertainment,Morning,1
5414,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
3658,45.0,Female,Desktop,Side,Shopping,Morning,1
2023,19.0,Female,Desktop,Bottom,Entertainment,Morning,1
250,39.5,Non-Binary,Mobile,Bottom,News,Afternoon,1
9496,39.5,Male,Desktop,Bottom,Social Media,Night,0
8906,39.5,Female,Desktop,Top,Shopping,Night,1
2876,23.0,Female,Desktop,Top,Education,Morning,1
6237,32.0,Non-Binary,Desktop,Top,News,Morning,1
284,39.5,Non-Binary,Tablet,Side,Shopping,Morning,1
2485,57.0,Female,Mobile,Bottom,Entertainment,Night,1
8112,39.5,Female,Desktop,Bottom,Entertainment,Night,0
1935,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
2251,39.5,Male,Mobile,Bottom,Entertainment,Morning,0
3164,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
6861,39.5,Non-Binary,Tablet,Side,Entertainment,Afternoon,1
4462,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
4848,39.5,Female,Desktop,Bottom,Entertainment,Night,1
3445,54.0,Female,Mobile,Bottom,Entertainment,Morning,0
315,39.5,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
4437,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,0
8208,39.5,Female,Desktop,Top,Entertainment,Evening,1
9157,39.5,Female,Mobile,Bottom,Entertainment,Morning,1
1020,39.5,Female,Desktop,Side,Education,Morning,1
6161,61.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
2691,39.5,Non-Binary,Desktop,Bottom,News,Afternoon,1
5514,31.0,Female,Desktop,Side,Entertainment,Morning,1
966,39.5,Male,Desktop,Bottom,Entertainment,Night,1
1905,62.0,Female,Mobile,Bottom,Education,Morning,1
2017,39.5,Male,Tablet,Bottom,Entertainment,Evening,1
5110,44.0,Female,Tablet,Top,Shopping,Morning,1
659,46.0,Male,Desktop,Bottom,Entertainment,Morning,0
1296,34.0,Female,Tablet,Top,Entertainment,Morning,1
7962,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
8788,46.0,Female,Desktop,Bottom,Entertainment,Morning,0
5631,64.0,Male,Mobile,Bottom,Education,Night,0
5520,39.5,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
6573,55.0,Non-Binary,Desktop,Side,Entertainment,Evening,1
2555,39.5,Non-Binary,Tablet,Bottom,News,Morning,1
6495,39.5,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
119,59.0,Female,Tablet,Bottom,Entertainment,Night,1
9905,39.5,Non-Binary,Tablet,Top,Entertainment,Night,1
7526,39.5,Female,Desktop,Side,Entertainment,Evening,1
4742,31.0,Male,Desktop,Bottom,Entertainment,Morning,1
9476,39.5,Female,Tablet,Bottom,Shopping,Afternoon,0
2387,39.5,Female,Mobile,Bottom,Social Media,Night,1
6886,43.0,Male,Mobile,Bottom,Entertainment,Evening,1
775,39.5,Female,Mobile,Top,Shopping,Evening,1
9842,43.0,Non-Binary,Mobile,Top,Shopping,Afternoon,1
7544,39.5,Female,Mobile,Top,News,Afternoon,1
7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1
5444,22.0,Female,Tablet,Bottom,Entertainment,Evening,0
6886,43.0,Male,Mobile,Bottom,Entertainment,Evening,1
6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
5566,39.5,Female,Mobile,Bottom,Social Media,Morning,1
8726,62.0,Female,Desktop,Side,Education,Morning,1
3339,43.0,Male,Desktop,Bottom,Shopping,Evening,0
345,23.0,Female,Desktop,Bottom,Education,Evening,0
400,52.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
6758,39.5,Female,Desktop,Top,News,Afternoon,0
3573,42.0,Female,Desktop,Bottom,Entertainment,Morning,0
3014,39.5,Female,Mobile,Top,Entertainment,Morning,1
4274,32.0,Female,Desktop,Top,Entertainment,Morning,0
1325,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
6365,39.5,Female,Tablet,Bottom,Entertainment,Evening,1
3231,32.0,Female,Mobile,Side,Education,Morning,0
2725,39.5,Non-Binary,Mobile,Top,Education,Morning,0
58,39.5,Female,Desktop,Top,Shopping,Morning,1
7422,20.0,Female,Desktop,Top,Entertainment,Evening,1
6700,32.0,Female,Mobile,Side,Entertainment,Night,0
1710,37.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
3915,39.5,Female,Desktop,Side,Entertainment,Evening,1
7099,22.0,Female,Mobile,Bottom,Entertainment,Morning,1
1804,39.5,Female,Tablet,Top,Entertainment,Evening,0
4322,39.5,Non-Binary,Mobile,Side,Entertainment,Morning,0
4021,39.5,Female,Desktop,Side,Entertainment,Morning,1
9789,36.0,Female,Tablet,Side,Entertainment,Morning,1
4950,39.5,Male,Mobile,Side,Entertainment,Morning,1
5596,39.5,Female,Tablet,Bottom,Social Media,Afternoon,1
4981,39.5,Male,Desktop,Bottom,Shopping,Evening,1
373,34.0,Female,Mobile,Bottom,Education,Morning,1
8853,39.5,Female,Mobile,Top,Shopping,Night,0
3117,21.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
6296,29.0,Female,Desktop,Bottom,Education,Evening,1
6906,39.5,Non-Binary,Mobile,Top,Entertainment,Morning,1
3801,26.0,Non-Binary,Desktop,Side,Entertainment,Evening,1
6268,39.5,Female,Desktop,Top,Entertainment,Morning,1
9516,28.0,Female,Desktop,Top,Entertainment,Morning,1
3957,62.0,Female,Mobile,Bottom,Entertainment,Morning,0
7144,39.5,Non-Binary,Mobile,Bottom,Entertainment,Night,0
2291,53.0,Female,Tablet,Bottom,Entertainment,Morning,0
7962,58.0,Female,Tablet,Top,Entertainment,Afternoon,1
2156,46.0,Female,Tablet,Side,Entertainment,Afternoon,1
1284,42.0,Female,Tablet,Top,Entertainment,Afternoon,0
813,39.5,Female,Tablet,Top,Education,Morning,1
7507,39.5,Female,Desktop,Top,Education,Afternoon,1
3846,38.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
1144,53.0,Female,Desktop,Bottom,Entertainment,Evening,0
2297,57.0,Female,Tablet,Side,Entertainment,Morning,1
3203,39.5,Female,Tablet,Bottom,News,Night,0
5302,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
2691,39.5,Non-Binary,Desktop,Bottom,News,Afternoon,1
5590,39.5,Non-Binary,Mobile,Side,Entertainment,Morning,0
8726,62.0,Female,Desktop,Side,Education,Morning,1
9504,39.5,Female,Desktop,Top,Shopping,Morning,1
7353,39.5,Female,Tablet,Top,Social Media,Evening,0
9806,58.0,Male,Desktop,Bottom,Entertainment,Evening,1
3973,39.5,Female,Mobile,Side,Education,Night,0
4474,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,0
7775,39.5,Female,Desktop,Top,Social Media,Morning,0
2290,41.0,Female,Desktop,Top,Entertainment,Evening,1
9771,39.5,Female,Tablet,Bottom,Entertainment,Evening,0
606,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
4057,39.5,Female,Desktop,Side,Education,Evening,1
188,56.0,Female,Tablet,Bottom,News,Morning,1
8147,39.5,Female,Desktop,Top,Entertainment,Morning,1
5100,42.0,Female,Mobile,Side,Shopping,Morning,1
277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1
860,29.0,Female,Tablet,Bottom,Entertainment,Morning,0
4620,43.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
2373,31.0,Female,Desktop,Bottom,Social Media,Night,1
5499,23.0,Female,Mobile,Top,Entertainment,Night,0
1873,41.0,Non-Binary,Tablet,Bottom,Entertainment,Night,0
7471,39.5,Female,Mobile,Bottom,Shopping,Morning,1
6679,39.5,Male,Tablet,Bottom,Entertainment,Night,1
7507,39.5,Female,Desktop,Top,Entertainment,Afternoon,1
7631,47.0,Male,Desktop,Bottom,Entertainment,Morning,0
7313,39.5,Non-Binary,Mobile,Side,Entertainment,Night,1
1041,37.0,Female,Mobile,Bottom,Entertainment,Morning,1
5142,39.5,Female,Desktop,Side,Social Media,Morning,0
8956,39.5,Male,Tablet,Bottom,Entertainment,Morning,1
5756,51.0,Non-Binary,Tablet,Top,Shopping,Afternoon,1
7036,28.0,Non-Binary,Desktop,Side,Entertainment,Night,0
3192,39.5,Male,Desktop,Bottom,Entertainment,Evening,0
6573,55.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
2333,28.0,Female,Desktop,Side,Shopping,Morning,0
7198,42.0,Male,Tablet,Bottom,Shopping,Afternoon,0
1067,61.0,Female,Tablet,Bottom,Education,Afternoon,0
8278,39.5,Female,Mobile,Top,Entertainment,Morning,1
8338,39.5,Female,Mobile,Bottom,Entertainment,Morning,0
7783,39.5,Female,Tablet,Bottom,Entertainment,Morning,0
9967,39.5,Female,Desktop,Bottom,Education,Evening,1
7962,58.0,Female,Tablet,Top,Entertainment,Afternoon,1
674,39.5,Female,Tablet,Side,Entertainment,Morning,1
7889,39.5,Female,Tablet,Side,Entertainment,Evening,0
3574,39.5,Female,Tablet,Top,Entertainment,Evening,1
9373,39.5,Female,Desktop,Bottom,Entertainment,Evening,0
2248,34.0,Male,Desktop,Bottom,Entertainment,Afternoon,0
5425,39.5,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
58,36.0,Female,Mobile,Top,Shopping,Morning,1
8018,39.5,Female,Desktop,Side,Entertainment,Night,1
9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1
6337,39.5,Female,Mobile,Top,Entertainment,Night,1
6849,39.0,Female,Desktop,Top,Entertainment,Morning,1
7674,43.0,Female,Desktop,Bottom,News,Afternoon,1
8373,39.5,Male,Desktop,Side,Shopping,Afternoon,1
4938,28.0,Female,Desktop,Bottom,Social Media,Morning,1
2290,41.0,Female,Tablet,Top,Entertainment,Evening,1
2939,54.0,Female,Tablet,Bottom,Education,Night,0
3483,20.0,Female,Mobile,Bottom,News,Morning,1
9394,39.5,Female,Tablet,Side,Shopping,Morning,0
4537,61.0,Female,Desktop,Bottom,Entertainment,Morning,0
5559,50.0,Female,Desktop,Bottom,Social Media,Morning,0
9789,36.0,Female,Tablet,Bottom,Entertainment,Morning,1
6852,44.0,Female,Desktop,Top,Social Media,Morning,0
2835,26.0,Female,Desktop,Side,Shopping,Morning,0
8631,39.5,Female,Desktop,Top,Entertainment,Morning,1
256,52.0,Female,Desktop,Side,Entertainment,Night,0
2137,39.5,Male,Tablet,Bottom,Entertainment,Night,1
1973,37.0,Female,Mobile,Bottom,Social Media,Morning,0
7622,57.0,Female,Mobile,Bottom,Entertainment,Afternoon,0
9572,38.0,Female,Mobile,Bottom,Social Media,Morning,1
4049,39.5,Female,Desktop,Top,Entertainment,Night,1
5066,39.5,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
9136,39.5,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
8906,39.5,Male,Desktop,Top,Shopping,Night,1
2115,40.0,Non-Binary,Mobile,Side,Entertainment,Night,0
5784,39.5,Male,Mobile,Side,Shopping,Morning,0
2313,39.5,Non-Binary,Desktop,Bottom,News,Evening,0
8082,34.0,Non-Binary,Tablet,Side,News,Evening,0
3333,39.5,Male,Tablet,Top,Entertainment,Evening,1
6951,39.5,Female,Mobile,Bottom,Entertainment,Night,0
1713,39.5,Female,Mobile,Bottom,Entertainment,Night,0
5766,63.0,Male,Desktop,Side,Social Media,Evening,1
5053,61.0,Female,Tablet,Side,Entertainment,Morning,1
7661,48.0,Female,Mobile,Side,News,Night,1
9516,28.0,Female,Desktop,Top,Entertainment,Morning,1
9855,39.5,Male,Desktop,Bottom,News,Morning,1
660,39.5,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
1931,39.5,Female,Mobile,Bottom,Shopping,Morning,1
9888,49.0,Male,Mobile,Top,News,Morning,1
168,18.0,Female,Mobile,Side,Entertainment,Morning,0
2402,27.0,Female,Mobile,Top,Entertainment,Morning,0
2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1
5219,39.0,Non-Binary,Desktop,Top,News,Morning,0
4361,29.0,Male,Tablet,Side,Entertainment,Morning,1
1532,39.5,Non-Binary,Mobile,Side,Entertainment,Evening,0
177,37.0,Non-Binary,Tablet,Bottom,Entertainment,Night,0
6683,39.5,Female,Tablet,Side,Entertainment,Morning,1
1650,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
3803,39.5,Female,Desktop,Top,Education,Morning,1
2542,58.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
6863,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
5699,19.0,Female,Desktop,Top,Entertainment,Morning,1
5032,49.0,Male,Mobile,Bottom,Entertainment,Evening,0
9267,20.0,Female,Desktop,Bottom,Entertainment,Morning,1
5698,39.5,Male,Mobile,Bottom,Education,Morning,0
5329,54.0,Female,Desktop,Side,Education,Evening,1
2044,31.0,Female,Mobile,Bottom,News,Evening,1
4621,39.5,Female,Desktop,Top,Entertainment,Morning,1
4787,39.5,Male,Mobile,Bottom,Entertainment,Morning,0
4836,55.0,Female,Tablet,Side,Entertainment,Evening,1
6248,39.5,Female,Desktop,Top,Entertainment,Morning,1
5699,19.0,Female,Desktop,Top,Entertainment,Morning,1
6692,39.5,Female,Mobile,Side,Entertainment,Evening,0
503,43.0,Female,Desktop,Bottom,Entertainment,Morning,1
1656,18.0,Male,Mobile,Side,Entertainment,Evening,0
7210,45.0,Female,Tablet,Side,Entertainment,Morning,0
9266,39.5,Female,Mobile,Bottom,Education,Afternoon,1
6811,24.0,Male,Mobile,Bottom,Education,Evening,1
1420,62.0,Female,Desktop,Bottom,News,Morning,1
7674,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
9660,39.5,Female,Desktop,Top,Social Media,Night,1
9913,39.5,Male,Desktop,Side,Entertainment,Morning,0
4871,58.0,Female,Desktop,Side,Entertainment,Morning,1
2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
1019,36.0,Female,Tablet,Bottom,Social Media,Night,0
3895,39.5,Non-Binary,Desktop,Top,Entertainment,Morning,0
5084,39.5,Non-Binary,Tablet,Side,Entertainment,Evening,1
7776,39.5,Female,Mobile,Top,Entertainment,Morning,0
1905,62.0,Female,Mobile,Bottom,Entertainment,Morning,1
2156,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,1
8948,25.0,Female,Mobile,Bottom,Education,Evening,1
5837,39.5,Female,Mobile,Top,Entertainment,Morning,0
2733,39.5,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
6014,39.5,Female,Mobile,Bottom,Social Media,Night,0
4827,39.5,Male,Mobile,Bottom,Education,Morning,0
5912,41.0,Non-Binary,Mobile,Side,Education,Night,1
8726,62.0,Female,Desktop,Side,Education,Morning,1
7047,21.0,Female,Desktop,Side,Entertainment,Morning,0
8041,39.5,Female,Mobile,Bottom,Social Media,Morning,1
6500,18.0,Female,Mobile,Bottom,Entertainment,Morning,0
8571,39.5,Female,Tablet,Side,Entertainment,Afternoon,0
1503,19.0,Female,Tablet,Side,Entertainment,Afternoon,1
3049,39.5,Non-Binary,Desktop,Top,Education,Morning,0
1910,63.0,Female,Desktop,Side,Entertainment,Night,1
9992,39.5,Male,Desktop,Side,Shopping,Evening,1
2833,39.5,Male,Mobile,Bottom,Shopping,Morning,0
1710,37.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
7840,39.5,Non-Binary,Desktop,Top,Shopping,Morning,0
4015,44.0,Male,Tablet,Side,Entertainment,Evening,1
6683,39.5,Female,Tablet,Side,Entertainment,Night,1
4429,34.0,Female,Mobile,Top,Entertainment,Morning,1
4424,39.5,Female,Desktop,Side,Entertainment,Afternoon,0
2387,39.5,Female,Desktop,Top,Social Media,Night,1
1187,52.0,Female,Mobile,Bottom,Social Media,Night,0
8147,32.0,Female,Desktop,Top,Entertainment,Night,1
4286,39.5,Female,Desktop,Top,Shopping,Morning,0
7266,39.5,Female,Desktop,Bottom,Education,Afternoon,1
9348,29.0,Female,Tablet,Side,Entertainment,Morning,0
5574,39.5,Female,Desktop,Bottom,Shopping,Morning,1
2689,59.0,Female,Desktop,Top,Entertainment,Afternoon,0
6886,43.0,Male,Desktop,Bottom,Entertainment,Evening,1
7971,39.5,Non-Binary,Tablet,Top,Entertainment,Evening,1
670,39.5,Female,Desktop,Top,Shopping,Afternoon,1
5890,56.0,Female,Mobile,Bottom,News,Night,1
4021,38.0,Female,Mobile,Side,Entertainment,Morning,1
6862,39.5,Male,Tablet,Side,Education,Afternoon,1
6583,39.5,Female,Tablet,Top,Education,Evening,0
255,39.5,Female,Desktop,Bottom,Entertainment,Night,1
8353,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
6100,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
7904,39.5,Female,Desktop,Bottom,Social Media,Morning,0
4707,21.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
5650,39.5,Female,Tablet,Top,Entertainment,Evening,0
5324,39.5,Non-Binary,Mobile,Top,Social Media,Night,1
5276,42.0,Female,Tablet,Side,Entertainment,Afternoon,1
487,28.0,Female,Mobile,Side,Entertainment,Morning,1
7276,63.0,Female,Desktop,Top,Entertainment,Night,0
8726,62.0,Female,Desktop,Side,Education,Morning,1
2784,41.0,Female,Tablet,Top,Entertainment,Morning,0
6553,39.5,Female,Desktop,Bottom,Education,Morning,1
3594,49.0,Female,Tablet,Side,Entertainment,Morning,0
5324,39.5,Non-Binary,Desktop,Top,Social Media,Night,1
662,39.5,Female,Mobile,Bottom,Social Media,Evening,0
6541,37.0,Female,Desktop,Bottom,Entertainment,Morning,0
5066,46.0,Non-Binary,Mobile,Side,Entertainment,Morning,1
7935,56.0,Female,Tablet,Bottom,Entertainment,Morning,0
2188,39.5,Male,Desktop,Bottom,Entertainment,Afternoon,0
2002,39.5,Female,Desktop,Top,Education,Evening,0
6296,29.0,Female,Desktop,Bottom,Education,Evening,1
6573,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
1503,19.0,Female,Tablet,Bottom,Entertainment,Morning,1
6247,27.0,Female,Mobile,Top,News,Night,0
5338,51.0,Male,Mobile,Bottom,Social Media,Morning,1
5085,39.5,Female,Tablet,Top,News,Night,1
9422,21.0,Female,Desktop,Side,Entertainment,Night,1
7993,39.5,Female,Mobile,Bottom,Social Media,Morning,1
6287,40.0,Female,Desktop,Bottom,Entertainment,Morning,1
9492,39.5,Female,Desktop,Top,Entertainment,Evening,0
3641,33.0,Female,Tablet,Top,Entertainment,Night,1
5574,39.5,Female,Desktop,Bottom,Shopping,Afternoon,1
8937,57.0,Male,Tablet,Side,Entertainment,Morning,1
9313,43.0,Female,Mobile,Bottom,Entertainment,Afternoon,0
9698,39.5,Female,Mobile,Top,Education,Morning,0
6885,39.5,Female,Desktop,Top,Shopping,Afternoon,0
3060,39.5,Male,Tablet,Bottom,News,Morning,1
188,39.5,Female,Tablet,Bottom,News,Morning,1
8965,39.5,Female,Mobile,Bottom,Social Media,Evening,1
3117,21.0,Female,Tablet,Bottom,Entertainment,Morning,1
4025,41.0,Female,Mobile,Bottom,Social Media,Morning,0
6627,39.5,Non-Binary,Desktop,Bottom,Education,Morning,1
7366,62.0,Female,Mobile,Top,Entertainment,Morning,0
1183,60.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
393,40.0,Female,Desktop,Bottom,Entertainment,Morning,1
7924,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
7151,39.5,Female,Tablet,Side,Entertainment,Morning,1
5354,39.5,Non-Binary,Desktop,Bottom,Education,Morning,0
7254,39.5,Female,Tablet,Side,Entertainment,Night,0
2017,39.5,Male,Tablet,Bottom,Shopping,Evening,1
5053,39.5,Female,Tablet,Side,Entertainment,Morning,1
4836,55.0,Female,Tablet,Side,Entertainment,Evening,1
24,39.5,Female,Tablet,Side,Entertainment,Afternoon,1
1903,37.0,Female,Mobile,Bottom,Social Media,Morning,0
2946,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
9967,39.5,Female,Mobile,Side,Education,Evening,1
1141,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
6740,58.0,Non-Binary,Desktop,Side,News,Night,0
4334,39.0,Female,Desktop,Bottom,Social Media,Evening,0
1248,57.0,Female,Desktop,Top,Entertainment,Morning,0
8115,20.0,Female,Mobile,Top,Social Media,Morning,1
4477,18.0,Female,Mobile,Top,Entertainment,Morning,0
1209,60.0,Female,Desktop,Top,Social Media,Morning,0
1969,46.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
4951,25.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
3658,45.0,Female,Desktop,Side,Shopping,Night,1
8147,32.0,Female,Desktop,Top,Entertainment,Night,1
188,56.0,Female,Tablet,Bottom,Entertainment,Morning,1
7670,39.5,Female,Tablet,Top,Education,Night,1
4379,39.0,Female,Desktop,Top,Education,Evening,0
5942,39.5,Non-Binary,Tablet,Bottom,Social Media,Evening,1
5198,47.0,Male,Desktop,Bottom,Entertainment,Night,1
2387,39.5,Non-Binary,Mobile,Top,Social Media,Night,1
8862,39.5,Female,Desktop,Side,Entertainment,Afternoon,1
5890,39.5,Female,Mobile,Bottom,News,Night,1
3658,39.5,Female,Desktop,Side,Shopping,Night,1
7818,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
8146,52.0,Non-Binary,Desktop,Side,Education,Afternoon,0
2289,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
2913,57.0,Female,Mobile,Side,Social Media,Evening,1
3062,34.0,Male,Desktop,Bottom,Entertainment,Evening,1
9753,46.0,Female,Tablet,Bottom,Entertainment,Night,1
6296,29.0,Female,Desktop,Bottom,Entertainment,Evening,1
9431,39.5,Male,Mobile,Top,Entertainment,Afternoon,1
4756,59.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
9766,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
